year,permanent_temporal_population,foreign_group,sector,sex,working_canton,nation,continent,europa_third_country,n_people
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Belgium,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Bulgaria,Europe,EU_2,46
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Germany,Europe,EU_17,171
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Finland,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,France,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Greece,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Great_Britain,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Ireland,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Italy,Europe,EU_17,122
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Netherlands,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Austria,Europe,EU_17,27
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Poland,Europe,EU_8,156
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Portugal,Europe,EU_17,62
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Romania,Europe,EU_2,47
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Sweden,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Spain,Europe,EU_17,31
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Hungary,Europe,EU_8,68
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Slovak_Republic,Europe,EU_8,62
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Czech_Republic,Europe,EU_8,13
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Croatia,Europe,EU_1,13
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Slovenia,Europe,EU_8,12
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Estonia,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Latvia,Europe,EU_8,15
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Lithuania,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Russia,Europe,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Belarus,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Ghana,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Senegal,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Bahamas,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Brazil,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,USA,America,third_countries,5
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,China,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,India,Asia,third_countries,18
2019,temporal,short_resident_4_12_month,services_sector,male,Luzern,Japan,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Belgium,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Bulgaria,Europe,EU_2,1
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Germany,Europe,EU_17,35
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,France,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Greece,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Great_Britain,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Italy,Europe,EU_17,48
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Netherlands,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Austria,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Poland,Europe,EU_8,5
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Portugal,Europe,EU_17,47
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Romania,Europe,EU_2,2
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Sweden,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Spain,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Hungary,Europe,EU_8,17
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Slovak_Republic,Europe,EU_8,19
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Czech_Republic,Europe,EU_8,5
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Croatia,Europe,EU_1,4
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Slovenia,Europe,EU_8,6
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,Ukraine,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,USA,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Uri,India,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Bulgaria,Europe,EU_2,9
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Denmark,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Germany,Europe,EU_17,45
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,France,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Greece,Europe,EU_17,15
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Great_Britain,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Italy,Europe,EU_17,24
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Netherlands,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Austria,Europe,EU_17,13
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Poland,Europe,EU_8,70
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Portugal,Europe,EU_17,34
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Romania,Europe,EU_2,12
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Spain,Europe,EU_17,11
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Hungary,Europe,EU_8,14
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Slovak_Republic,Europe,EU_8,42
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Czech_Republic,Europe,EU_8,16
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Croatia,Europe,EU_1,12
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Lithuania,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Moldova,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,India,Asia,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Schwyz,Singapore,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Belgium,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Bulgaria,Europe,EU_2,3
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Germany,Europe,EU_17,48
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Finland,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,France,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Greece,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Great_Britain,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Ireland,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Italy,Europe,EU_17,26
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Luxembourg,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Netherlands,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Austria,Europe,EU_17,11
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Poland,Europe,EU_8,13
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Portugal,Europe,EU_17,111
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Romania,Europe,EU_2,13
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Sweden,Europe,EU_17,15
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Spain,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Hungary,Europe,EU_8,20
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Slovak_Republic,Europe,EU_8,10
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Czech_Republic,Europe,EU_8,13
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Croatia,Europe,EU_1,3
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Slovenia,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,Lithuania,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Obwalden,India,Asia,third_countries,47
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Bulgaria,Europe,EU_2,7
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Germany,Europe,EU_17,8
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Great_Britain,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Italy,Europe,EU_17,14
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Netherlands,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Austria,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Poland,Europe,EU_8,7
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Portugal,Europe,EU_17,20
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Romania,Europe,EU_2,1
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Spain,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Hungary,Europe,EU_8,4
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Slovak_Republic,Europe,EU_8,3
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Czech_Republic,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Croatia,Europe,EU_1,1
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Egypt,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,India,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Nidwalden,Thailand,Asia,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Bulgaria,Europe,EU_2,1
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Germany,Europe,EU_17,13
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Greece,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Italy,Europe,EU_17,15
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Austria,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Poland,Europe,EU_8,10
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Portugal,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Romania,Europe,EU_2,2
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Spain,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Hungary,Europe,EU_8,25
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Slovak_Republic,Europe,EU_8,10
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Czech_Republic,Europe,EU_8,4
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Estonia,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Glarus,Canada,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Belgium,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Bulgaria,Europe,EU_2,28
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Denmark,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Germany,Europe,EU_17,152
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Finland,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,France,Europe,EU_17,10
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Greece,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Great_Britain,Europe,EU_17,29
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Ireland,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Italy,Europe,EU_17,70
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Netherlands,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Austria,Europe,EU_17,10
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Poland,Europe,EU_8,76
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Portugal,Europe,EU_17,29
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Romania,Europe,EU_2,28
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Sweden,Europe,EU_17,4
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Spain,Europe,EU_17,28
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Turkey,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Hungary,Europe,EU_8,26
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Cyprus,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Slovak_Republic,Europe,EU_8,62
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Czech_Republic,Europe,EU_8,22
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Croatia,Europe,EU_1,9
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Slovenia,Europe,EU_8,3
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Estonia,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Latvia,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Lithuania,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Russia,Europe,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Ukraine,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,South_Africa,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Bolivia,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,CostaRica,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Ecuador,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Guatemala,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Canada,America,third_countries,5
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Peru,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,USA,America,third_countries,17
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,China,Asia,third_countries,4
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,India,Asia,third_countries,22
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Japan,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,SaudiArabia,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,South_Korea,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Zug,Australia,Oceania,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Belgium,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Bulgaria,Europe,EU_2,3
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Germany,Europe,EU_17,19
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,France,Europe,EU_17,144
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Great_Britain,Europe,EU_17,10
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Italy,Europe,EU_17,25
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Netherlands,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Austria,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Poland,Europe,EU_8,15
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Portugal,Europe,EU_17,137
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Romania,Europe,EU_2,17
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Sweden,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Spain,Europe,EU_17,46
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Turkey,Europe,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Hungary,Europe,EU_8,3
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Slovak_Republic,Europe,EU_8,4
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Czech_Republic,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Croatia,Europe,EU_1,4
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Slovenia,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Russia,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Algeria,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Egypt,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Haiti,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Canada,America,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,USA,America,third_countries,6
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,China,Asia,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,India,Asia,third_countries,10
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Iran,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Pakistan,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Freiburg,Australia,Oceania,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Belgium,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Bulgaria,Europe,EU_2,7
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Denmark,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Germany,Europe,EU_17,65
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Finland,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,France,Europe,EU_17,7
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Greece,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Great_Britain,Europe,EU_17,12
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Ireland,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Italy,Europe,EU_17,31
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Netherlands,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Austria,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Poland,Europe,EU_8,56
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Portugal,Europe,EU_17,17
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Romania,Europe,EU_2,37
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Sweden,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Spain,Europe,EU_17,14
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Hungary,Europe,EU_8,33
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Slovak_Republic,Europe,EU_8,11
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Czech_Republic,Europe,EU_8,11
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Croatia,Europe,EU_1,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Slovenia,Europe,EU_8,3
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Latvia,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Lithuania,Europe,EU_8,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Canada,America,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,USA,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,China,Asia,third_countries,4
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,India,Asia,third_countries,36
2019,temporal,short_resident_4_12_month,services_sector,male,Solothurn,Syria,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Belgium,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Bulgaria,Europe,EU_2,22
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Denmark,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Germany,Europe,EU_17,141
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,France,Europe,EU_17,17
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Greece,Europe,EU_17,12
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Great_Britain,Europe,EU_17,29
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Ireland,Europe,EU_17,7
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Italy,Europe,EU_17,54
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Luxembourg,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Netherlands,Europe,EU_17,7
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Norway,Europe,EFTA,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Austria,Europe,EU_17,6
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Poland,Europe,EU_8,40
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Portugal,Europe,EU_17,15
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Romania,Europe,EU_2,32
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Sweden,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Spain,Europe,EU_17,32
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Turkey,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Hungary,Europe,EU_8,17
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Cyprus,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Slovak_Republic,Europe,EU_8,13
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Czech_Republic,Europe,EU_8,7
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Serbia,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Croatia,Europe,EU_1,5
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Slovenia,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Bosnia_Herzegovina,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Kosovo,Europe,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Estonia,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Lithuania,Europe,EU_8,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Russia,Europe,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Ukraine,Europe,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Ghana,Africa,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Morocco,Africa,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Brazil,America,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Canada,America,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Cuba,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Mexico,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Paraguay,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Uruguay,America,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,USA,America,third_countries,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Taiwan,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,China,Asia,third_countries,5
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,India,Asia,third_countries,99
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Iran,Asia,third_countries,4
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Japan,Asia,third_countries,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Thailand,Asia,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_City,Australia,Oceania,third_countries,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Belgium,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Bulgaria,Europe,EU_2,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Germany,Europe,EU_17,36
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,France,Europe,EU_17,5
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Greece,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Great_Britain,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Ireland,Europe,EU_17,1
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Italy,Europe,EU_17,19
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Netherlands,Europe,EU_17,2
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Austria,Europe,EU_17,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Poland,Europe,EU_8,49
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Portugal,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Romania,Europe,EU_2,13
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Spain,Europe,EU_17,9
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Hungary,Europe,EU_8,10
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Slovak_Republic,Europe,EU_8,10
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Czech_Republic,Europe,EU_8,3
2019,temporal,short_resident_4_12_month,services_sector,male,Basel_Country,Croatia,Europe,EU_1,1
