year,permanent_temporal_population,foreign_group,sector,sex,working_canton,nation,continent,europa_third_country,n_people
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Italy,Europe,EU_17,16
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Austria,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Poland,Europe,EU_8,19
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Portugal,Europe,EU_17,18
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Romania,Europe,EU_2,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Spain,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Hungary,Europe,EU_8,14
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Slovak_Republic,Europe,EU_8,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Czech_Republic,Europe,EU_8,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Rare,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Luzern,USA,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Italy,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Bulgaria,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Germany,Europe,EU_17,10
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Italy,Europe,EU_17,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Austria,Europe,EU_17,10
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Poland,Europe,EU_8,9
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Portugal,Europe,EU_17,33
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Romania,Europe,EU_2,10
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Spain,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Hungary,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Slovak_Republic,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Rare,Europe,Rare,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schwyz,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Italy,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Poland,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,22
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Romania,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Italy,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Austria,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Romania,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Hungary,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,9
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Italy,Europe,EU_17,19
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Poland,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,50
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Romania,Europe,EU_2,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,22
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Hungary,Europe,EU_8,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Slovak_Republic,Europe,EU_8,12
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Bulgaria,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Germany,Europe,EU_17,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,France,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Italy,Europe,EU_17,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Austria,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Poland,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Portugal,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Romania,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Spain,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Hungary,Europe,EU_8,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Slovak_Republic,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,Rare,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,USA,America,third_countries,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Zug,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Germany,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,France,Europe,EU_17,24
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Italy,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Portugal,Europe,EU_17,11
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Spain,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Hungary,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,Slovak_Republic,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Freiburg,USA,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Germany,Europe,EU_17,43
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Italy,Europe,EU_17,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Austria,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Poland,Europe,EU_8,20
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Portugal,Europe,EU_17,20
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Romania,Europe,EU_2,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Spain,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Hungary,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Czech_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Europe,Rare,55
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Europe,third_countries,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,USA,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Solothurn,Rare,Asia,third_countries,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Bulgaria,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Germany,Europe,EU_17,44
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,France,Europe,EU_17,11
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Italy,Europe,EU_17,11
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Netherlands,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Austria,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Portugal,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Spain,Europe,EU_17,9
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,Rare,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,USA,America,third_countries,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Asia,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_City,Rare,Rare,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Germany,Europe,EU_17,12
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Italy,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Netherlands,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Romania,Europe,EU_2,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Hungary,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Slovak_Republic,Europe,EU_8,17
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Czech_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Basel_Country,Rare,Asia,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Germany,Europe,EU_17,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Italy,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Poland,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Schaffhausen,Portugal,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Germany,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Italy,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,14
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Slovak_Republic,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Czech_Republic,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Hungary,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Bulgaria,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Germany,Europe,EU_17,25
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,France,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Italy,Europe,EU_17,19
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Austria,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Poland,Europe,EU_8,20
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Portugal,Europe,EU_17,48
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Romania,Europe,EU_2,14
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Spain,Europe,EU_17,9
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Hungary,Europe,EU_8,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Slovak_Republic,Europe,EU_8,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Czech_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Europe,Rare,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,USA,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,St_Gallen,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Germany,Europe,EU_17,49
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,France,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Italy,Europe,EU_17,125
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Netherlands,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Austria,Europe,EU_17,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Poland,Europe,EU_8,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Portugal,Europe,EU_17,631
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Romania,Europe,EU_2,16
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Spain,Europe,EU_17,23
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Hungary,Europe,EU_8,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Slovak_Republic,Europe,EU_8,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Czech_Republic,Europe,EU_8,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,Rare,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Grisons,Rare,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Bulgaria,Europe,EU_2,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Germany,Europe,EU_17,47
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,France,Europe,EU_17,9
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Italy,Europe,EU_17,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Netherlands,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Austria,Europe,EU_17,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Poland,Europe,EU_8,25
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Portugal,Europe,EU_17,11
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Romania,Europe,EU_2,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Spain,Europe,EU_17,16
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Hungary,Europe,EU_8,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Slovak_Republic,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Czech_Republic,Europe,EU_8,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,Rare,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_8,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,USA,America,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Aargau,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Germany,Europe,EU_17,26
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Italy,Europe,EU_17,15
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Poland,Europe,EU_8,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Portugal,Europe,EU_17,22
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Romania,Europe,EU_2,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Spain,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Hungary,Europe,EU_8,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Slovak_Republic,Europe,EU_8,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Czech_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Thurgau,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Bulgaria,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Germany,Europe,EU_17,12
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,France,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Italy,Europe,EU_17,15
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Netherlands,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Austria,Europe,EU_17,9
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Portugal,Europe,EU_17,15
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Spain,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Hungary,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Tessin,Rare,Rare,third_countries,1
